time,x,y,theta
6.87,0.002167044,-0.013469672,0.016256696
6.88,0.002139028,-0.013530757,0.016233811
6.89,0.002138167,-0.013544954,0.016221043
6.9,0.002199825,-0.013494032,0.016221459
6.91,0.002223749,-0.013436096,0.016226111
6.92,0.002082267,-0.013505372,0.016219261
6.93,0.002137376,-0.013481989,0.016230479
6.94,0.002260742,-0.013452673,0.016241797
6.95,0.002181925,-0.013481371,0.016243314
6.96,0.002100734,-0.013514744,0.016245087
6.97,0.002163743,-0.013466829,0.016265332
6.98,0.002214364,-0.013458411,0.016278204
6.99,0.002159037,-0.013510099,0.016284468
7,0.002128314,-0.01354079,0.016286819
7.01,0.002186338,-0.013496393,0.016297626
7.02,0.002149396,-0.013480548,0.016300418
7.03,0.002105722,-0.013494526,0.01630034
7.04,0.002140437,-0.01346542,0.016303273
7.05,0.002194892,-0.013443949,0.016300955
7.06,0.002161532,-0.013487583,0.016287287
7.07,0.002103809,-0.013524331,0.016288476
7.08,0.002161182,-0.013459057,0.016292845
7.09,0.002199701,-0.013490718,0.016290724
7.1,0.002172859,-0.013521944,0.016278025
7.11,0.002136462,-0.013505012,0.016268323
7.12,0.00218989,-0.013490683,0.016277841
7.13,0.002165671,-0.013531624,0.016269217
7.14,0.002143793,-0.01353364,0.016261289
7.15,0.002143582,-0.013474058,0.016266182
7.16,0.002171538,-0.01342759,0.016276049
7.17,0.002100977,-0.013461078,0.016253205
7.18,0.00213904,-0.013513041,0.016247669
7.19,0.002214626,-0.013463858,0.01624198
7.2,0.002206376,-0.013446419,0.0162411
7.21,0.002131718,-0.013446785,0.016234316
7.22,0.002150632,-0.013507094,0.016219769
7.23,0.002216368,-0.013484696,0.016218118
7.24,0.002190615,-0.013483348,0.016227514
7.25,0.002065724,-0.013525221,0.016227475
7.26,0.002150313,-0.01350816,0.016243675
7.27,0.002347317,-0.013448632,0.016526262
7.28,0.002233034,-0.013454445,0.016992253
7.29,0.001939191,-0.013551833,0.017648459
7.3,0.001544506,-0.013693227,0.018509379
7.31,0.000606369,-0.013814595,0.019660191
7.32,-0.002411133,-0.014073318,0.02128743
7.33,-0.003974328,-0.014237068,0.023050671
7.34,-0.005518814,-0.014382805,0.024838245
7.35,-0.006836596,-0.014469742,0.026566595
7.36,-0.007653145,-0.014522758,0.028209619
7.37,-0.006996103,-0.014048058,0.029595504
7.38,-0.005934356,-0.013714919,0.030847858
7.39,-0.004567823,-0.013495017,0.031939246
7.4,-0.002971533,-0.013315538,0.032831902
7.41,-0.001314103,-0.013111231,0.033463595
7.42,0.001034831,-0.012944597,0.03364309
7.43,0.001464072,-0.013070603,0.033669114
7.44,0.001500607,-0.013295827,0.033672806
7.45,0.001130147,-0.013520245,0.033762367
7.46,0.000292971,-0.013814632,0.033963984
7.47,-0.001969981,-0.014490058,0.034164572
7.48,-0.002961288,-0.014680355,0.034286691
7.49,-0.003908799,-0.014754301,0.034358915
7.5,-0.004652645,-0.014725987,0.034406779
7.51,-0.005127924,-0.01465687,0.034382331
7.52,-0.004923373,-0.014153509,0.034260478
7.53,-0.004340648,-0.0138001,0.034154022
7.54,-0.003692633,-0.01356291,0.034024664
7.55,-0.002924096,-0.013366447,0.033887506
7.56,-0.002061941,-0.013138397,0.033736815
7.57,-0.000759355,-0.012894732,0.033639798
7.58,-0.000481346,-0.012926042,0.033572651
7.59,-0.000450703,-0.013091735,0.03354522
7.6,-0.000615165,-0.013298478,0.033560415
7.61,-0.000996791,-0.013519283,0.033622994
7.62,-0.002165136,-0.014064695,0.033714524
7.63,-0.00271028,-0.01431306,0.033787822
7.64,-0.003156217,-0.014417888,0.033865907
7.65,-0.003532182,-0.014429114,0.033913448
7.66,-0.003776463,-0.014422054,0.033927138
7.67,-0.003482637,-0.014170592,0.033887599
7.68,-0.003166005,-0.013922634,0.033834707
7.69,-0.0027859,-0.013689367,0.033790569
7.7,-0.002455447,-0.013517034,0.033737061
7.71,-0.001970654,-0.013357734,0.033682049
7.72,-0.001344589,-0.013121115,0.033690447
7.73,-0.001407122,-0.013115204,0.033713615
7.74,-0.001459426,-0.01318498,0.03373552
7.75,-0.001568289,-0.013292222,0.033762952
7.76,-0.0018792,-0.013456956,0.033775946
7.77,-0.002686769,-0.01386153,0.033780129
7.78,-0.002896855,-0.013991553,0.033795949
7.79,-0.00305153,-0.014046487,0.033790877
7.8,-0.003181256,-0.01411355,0.033759952
7.81,-0.003221971,-0.014135208,0.033720534
7.82,-0.002797689,-0.013947691,0.033671886
7.83,-0.002524627,-0.013851768,0.033613187
7.84,-0.002252697,-0.013755373,0.033578527
7.85,-0.002080157,-0.01364672,0.033571276
7.86,-0.001857791,-0.013500322,0.033605942
7.87,-0.001734705,-0.013414877,0.033677469
7.88,-0.001809575,-0.013435003,0.033742141
7.89,-0.001998894,-0.013462751,0.033788231
7.9,-0.002217597,-0.013482658,0.033829512
7.91,-0.002459325,-0.0135347,0.033848982
7.92,-0.002834849,-0.013717608,0.033855864
7.93,-0.00291324,-0.013766149,0.033864122
7.94,-0.002917075,-0.013792033,0.033847727
7.95,-0.00287856,-0.013807539,0.033826757
7.96,-0.002712721,-0.013836735,0.033778676
7.97,-0.002413533,-0.013860898,0.033688648
7.98,-0.002217801,-0.013775085,0.033597329
7.99,-0.002025361,-0.013658876,0.033554975
8,-0.001986676,-0.01361296,0.033539381
8.01,-0.002022753,-0.013614599,0.033555549
8.02,-0.002112733,-0.013569717,0.033576991
8.03,-0.002250996,-0.013565651,0.033612496
8.04,-0.002415656,-0.013624985,0.033648379
8.05,-0.002603862,-0.01367262,0.033627744
8.06,-0.002690794,-0.013627344,0.033622011
8.07,-0.002733015,-0.013553013,0.033651927
8.08,-0.002723683,-0.013649637,0.033685921
8.09,-0.002638205,-0.01370216,0.033666606
8.1,-0.002526196,-0.013705008,0.033644649
8.11,-0.002394034,-0.013751869,0.033636207
8.12,-0.002252028,-0.013866249,0.033641291
8.13,-0.002134008,-0.01379512,0.03366017
8.14,-0.002079842,-0.013739538,0.033693659
8.15,-0.002114717,-0.013722446,0.033761961
8.16,-0.002257419,-0.013746563,0.033803818
8.17,-0.002385873,-0.013659935,0.033815185
8.18,-0.002460737,-0.013663315,0.033816973
8.19,-0.002568601,-0.013693826,0.03383049
8.2,-0.002651018,-0.013665978,0.033831472
8.21,-0.002664283,-0.01358832,0.033811724
8.22,-0.002527249,-0.013616228,0.033775248
8.23,-0.00250917,-0.013637275,0.033729721
8.24,-0.002435988,-0.013629377,0.033678108
8.25,-0.002370766,-0.013647977,0.033628205
8.26,-0.002289958,-0.013717776,0.033605428
8.27,-0.002250563,-0.013750235,0.033630465
8.28,-0.002257617,-0.013760349,0.033666831
8.29,-0.002266536,-0.013775589,0.033703308
8.3,-0.002314196,-0.013752732,0.033719967
8.31,-0.002420208,-0.013703689,0.03371838
8.32,-0.002537621,-0.013704266,0.033703362
8.33,-0.002486031,-0.013708897,0.03368819
8.34,-0.002485795,-0.013664099,0.033685079
8.35,-0.002549037,-0.013606379,0.033693004
8.36,-0.002595472,-0.01363166,0.033680868
8.37,-0.002351215,-0.013679983,0.033628979
8.38,-0.002363138,-0.013630643,0.033560309
8.39,-0.002366965,-0.013593912,0.033508375
8.4,-0.002340083,-0.013613097,0.03348322
8.41,-0.002280118,-0.013658121,0.03348945
8.42,-0.002360373,-0.013650011,0.033486855
8.43,-0.002413974,-0.013625404,0.03346928
8.44,-0.002420155,-0.013640748,0.033440258
8.45,-0.00255326,-0.013680821,0.033407277
8.46,-0.002765981,-0.01371572,0.033391738
8.47,-0.002844727,-0.013779776,0.033379455
8.48,-0.002407548,-0.01372561,0.033330342
8.49,-0.001471993,-0.013592794,0.03322813
8.5,0.000114754,-0.013381395,0.033111243
8.51,0.002413326,-0.013104855,0.03297644
8.52,0.008671898,-0.012586206,0.032931804
8.53,0.01199992,-0.012346623,0.032976709
8.54,0.015351616,-0.012105728,0.033063637
8.55,0.018422017,-0.01183296,0.033181394
8.56,0.021095732,-0.011660281,0.033207919
8.57,0.025393423,-0.011582269,0.033095768
8.58,0.026931319,-0.011650287,0.032937457
8.59,0.028087538,-0.011718658,0.032695392
8.6,0.028952507,-0.011866056,0.032348276
8.61,0.029760569,-0.012109762,0.031903832
8.62,0.031730443,-0.012472365,0.031177511
8.63,0.033044729,-0.012544446,0.030257089
8.64,0.034749743,-0.012520677,0.029211427
8.65,0.036773808,-0.012476825,0.028057149
8.66,0.039062001,-0.012323182,0.026949757
8.67,0.044281412,-0.011799377,0.025927682
8.68,0.047075048,-0.011262599,0.025024118
8.69,0.049624126,-0.01079368,0.024199048
8.7,0.051914938,-0.01046512,0.023431782
8.71,0.054084435,-0.010219557,0.022678135
8.72,0.057927586,-0.009869849,0.021965695
8.73,0.059452903,-0.009752751,0.021243624
8.74,0.060861226,-0.009831542,0.02054241
8.75,0.062282108,-0.010037418,0.019852688
8.76,0.063865632,-0.010198924,0.019119283
8.77,0.067097753,-0.010388542,0.018294693
8.78,0.06899903,-0.010554168,0.017352157
8.79,0.071076334,-0.01065477,0.016406657
8.8,0.073267236,-0.010599076,0.015492849
8.81,0.075372204,-0.010492364,0.014635712
8.82,0.079782993,-0.010446288,0.013913341
8.83,0.082037069,-0.010240544,0.01327888
8.84,0.08395832,-0.010100699,0.012637361
8.85,0.085783139,-0.010089164,0.011970523
8.86,0.087619416,-0.010067789,0.011310447
8.87,0.09107583,-0.00985914,0.010611104
8.88,0.092675298,-0.009767053,0.009948475
8.89,0.094333306,-0.009690217,0.00926305
8.9,0.096189097,-0.009576023,0.008593552
8.91,0.098113514,-0.00937354,0.007906973
8.92,0.102086075,-0.009263993,0.007173954
8.93,0.104171626,-0.009180423,0.006414698
8.94,0.10624218,-0.009062407,0.005657955
8.95,0.108358316,-0.008978909,0.004930858
8.96,0.110485621,-0.009036084,0.004208433
8.97,0.114657775,-0.009163221,0.003499729
8.98,0.116696522,-0.009137103,0.002811701
8.99,0.118732318,-0.009106459,0.00214514
9,0.120612904,-0.009066194,0.001397453
9.01,0.122492269,-0.009080309,0.000640796
9.02,0.126393408,-0.009066276,-0.000191672
9.03,0.128382131,-0.008900306,-0.001061002
9.04,0.13027063,-0.008791253,-0.001923308
9.05,0.132212728,-0.008708996,-0.002776567
9.06,0.134216338,-0.008552963,-0.003606575
9.07,0.138411477,-0.008082333,-0.004405827
9.08,0.140480757,-0.008047902,-0.005172581
9.09,0.142619327,-0.008002121,-0.005926978
9.1,0.144721106,-0.007866113,-0.006624506
9.11,0.146894395,-0.007789043,-0.00732853
9.12,0.150904879,-0.007887881,-0.008001067
9.13,0.152822852,-0.007972485,-0.008607746
9.14,0.154843286,-0.008090916,-0.009220315
9.15,0.156720638,-0.008200622,-0.009837502
9.16,0.158349708,-0.008266909,-0.010481901
9.17,0.161947429,-0.00852958,-0.011089543
9.18,0.163944736,-0.008521313,-0.011734874
9.19,0.16564928,-0.008443491,-0.012357516
9.2,0.1674622,-0.008345775,-0.012988659
9.21,0.169469029,-0.00828421,-0.01360162
9.22,0.173762307,-0.008047543,-0.014227765
9.23,0.175780967,-0.007822266,-0.014823489
9.24,0.177878872,-0.007615704,-0.01536976
9.25,0.179947555,-0.007542387,-0.015861501
9.26,0.18201375,-0.007505582,-0.016306496
9.27,0.185748369,-0.007612941,-0.016773511
9.28,0.187580317,-0.007711459,-0.017277667
9.29,0.189372271,-0.007827285,-0.017843308
9.3,0.191255957,-0.007921382,-0.018433157
9.31,0.192999959,-0.008008243,-0.019043717
9.32,0.196842015,-0.00814597,-0.019588624
9.33,0.198953658,-0.008033946,-0.020161788
9.34,0.201059997,-0.007933825,-0.020749533
9.35,0.203062683,-0.0078701,-0.021416815
9.36,0.205116883,-0.00781471,-0.022102443
9.37,0.209580138,-0.007589736,-0.022687619
9.38,0.211560294,-0.007473683,-0.023210082
9.39,0.21336931,-0.007435882,-0.023711972
9.4,0.215285897,-0.007434417,-0.024194405
9.41,0.217144042,-0.007482841,-0.024679898
9.42,0.220668003,-0.007683125,-0.025120507
9.43,0.222438201,-0.00785662,-0.025593063
9.44,0.224432215,-0.007968874,-0.026095046
9.45,0.226439074,-0.008016329,-0.026554236
9.46,0.228326961,-0.008100255,-0.027001704
9.47,0.232426688,-0.008105312,-0.027520707
9.48,0.23448801,-0.008099646,-0.028049432
9.49,0.236447334,-0.008040937,-0.028553198
9.5,0.23819907,-0.007969378,-0.029064777
9.51,0.240018487,-0.007977475,-0.029522654
9.52,0.243725747,-0.007864081,-0.030050004
9.53,0.24538736,-0.007862837,-0.03054305
9.54,0.247009024,-0.007838817,-0.031031851
9.55,0.248801097,-0.00784451,-0.031553904
9.56,0.250632465,-0.007878291,-0.032045336
9.57,0.25446406,-0.007915741,-0.032521887
9.58,0.256405711,-0.007954905,-0.033045922
9.59,0.258554995,-0.007947763,-0.033605545
9.6,0.260611892,-0.008015445,-0.034110277
9.61,0.262655616,-0.008115875,-0.034666403
9.62,0.266591966,-0.008243716,-0.035150669
9.63,0.268483192,-0.008269181,-0.035636317
9.64,0.270361602,-0.008333376,-0.036121345
9.65,0.272288322,-0.008333598,-0.036658642
9.66,0.274078548,-0.008370532,-0.037200392
9.67,0.277899504,-0.008469706,-0.037750255
9.68,0.279808283,-0.008448019,-0.038262306
9.69,0.281671911,-0.008408603,-0.038733661
9.7,0.283652335,-0.008479277,-0.039199408
9.71,0.285745144,-0.008591927,-0.039663607
9.72,0.289886743,-0.008577966,-0.040187371
9.73,0.291848332,-0.008682908,-0.04072971
9.74,0.293933332,-0.008826772,-0.04124806
9.75,0.295937777,-0.009009961,-0.041641536
9.76,0.297846138,-0.009066623,-0.042034907
9.77,0.301685512,-0.009179237,-0.042394935
9.78,0.30374977,-0.009374181,-0.042749022
9.79,0.305636853,-0.009459127,-0.043101509
9.8,0.307579815,-0.009352983,-0.043579663
9.81,0.309601426,-0.009412831,-0.043932237
9.82,0.313790977,-0.009662272,-0.044267862
9.83,0.315699637,-0.00961258,-0.044609054
9.84,0.317718834,-0.009516007,-0.04493068
9.85,0.31959042,-0.009554491,-0.045247448
9.86,0.321522444,-0.009672712,-0.045671049
9.87,0.325235128,-0.009823015,-0.046096014
9.88,0.327021122,-0.009861518,-0.046561269
9.89,0.328750283,-0.00986807,-0.0470061
9.9,0.330639422,-0.009941601,-0.047395328
9.91,0.332521379,-0.010141578,-0.047877171
9.92,0.336437136,-0.010195328,-0.048464128
9.93,0.33840102,-0.010259228,-0.048969801
9.94,0.340512723,-0.01042347,-0.049491509
9.95,0.342630327,-0.010592388,-0.050048203
9.96,0.344697982,-0.010647347,-0.05055329
9.97,0.348661304,-0.010659546,-0.051066027
9.98,0.350547731,-0.010761963,-0.051574546
9.99,0.352436304,-0.010890679,-0.05212376
10,0.354302377,-0.010920955,-0.052636594
10.01,0.356037855,-0.010968355,-0.053156395
10.02,0.359736711,-0.011352497,-0.053544891
10.03,0.361665398,-0.011470665,-0.053991947
10.04,0.363708436,-0.011504463,-0.05442137
10.05,0.365613371,-0.01159765,-0.054868162
10.06,0.36766386,-0.011823421,-0.055325466
10.07,0.372068882,-0.011926083,-0.055867021
10.08,0.374142826,-0.011916619,-0.056343303
10.09,0.376118422,-0.011972902,-0.056839198
10.1,0.378236651,-0.012107126,-0.057354708
10.11,0.380398095,-0.012187541,-0.057915541
10.12,0.384236097,-0.012204769,-0.058491132
10.13,0.386174262,-0.012307886,-0.05910053
10.14,0.388188124,-0.012314697,-0.059735339
10.15,0.390089959,-0.012315266,-0.060371045
10.16,0.391936332,-0.012377355,-0.060975265
10.17,0.3956379,-0.012670051,-0.061501927
10.18,0.39759931,-0.012668396,-0.062052979
10.19,0.399470538,-0.012729908,-0.062539845
10.2,0.401301563,-0.012935638,-0.062986342
10.21,0.403279871,-0.013096062,-0.063364891
10.22,0.407257885,-0.013153034,-0.063742269
10.23,0.409127325,-0.013255082,-0.064077211
10.24,0.410924852,-0.013476342,-0.064466452
10.25,0.412839234,-0.013610854,-0.064817913
10.26,0.41481781,-0.013627904,-0.065164003
10.27,0.418630064,-0.013717131,-0.065522199
10.28,0.420626283,-0.013782447,-0.065954869
10.29,0.422681421,-0.013819119,-0.066456424
10.3,0.424685806,-0.013822192,-0.066966392
10.31,0.42660284,-0.013887152,-0.067529843
10.32,0.430385858,-0.014177189,-0.068089235
10.33,0.432288319,-0.01414171,-0.068596509
10.34,0.434197277,-0.014069176,-0.069055979
10.35,0.435938656,-0.014226606,-0.069534529
10.36,0.437714219,-0.014513459,-0.070010948
10.37,0.441553801,-0.014729175,-0.070486122
10.38,0.443339556,-0.014774726,-0.070870068
10.39,0.445130974,-0.015005826,-0.071213845
10.4,0.447105527,-0.015320744,-0.071581073
10.41,0.44920361,-0.015392019,-0.071925046
10.42,0.453279912,-0.015496045,-0.072323506
10.43,0.455225646,-0.015608371,-0.072766024
10.44,0.45731467,-0.015661465,-0.07325009
10.45,0.45932591,-0.015636692,-0.073746019
10.46,0.461171478,-0.015569483,-0.074305887
10.47,0.464826882,-0.015662357,-0.074832029
10.48,0.466704696,-0.01569063,-0.075377063
10.49,0.468607396,-0.015757501,-0.075949619
10.5,0.470351666,-0.015907221,-0.076541695
10.51,0.47217527,-0.016089071,-0.077117899
10.52,0.475966096,-0.016420409,-0.077658266
10.53,0.477816314,-0.016558727,-0.078183785
10.54,0.47965169,-0.016746327,-0.078656328
10.55,0.481544405,-0.016944829,-0.07912459
10.56,0.48346439,-0.017149378,-0.079518559
10.57,0.487356603,-0.017426975,-0.080017775
10.58,0.489136875,-0.017368764,-0.080521843
10.59,0.490833908,-0.017294416,-0.080998003
10.6,0.492659658,-0.017268989,-0.081416915
10.61,0.494474322,-0.017294314,-0.08182233
10.62,0.497898012,-0.017361976,-0.082259355
10.63,0.499748886,-0.017302452,-0.082725528
10.64,0.501747668,-0.017426163,-0.083216487
10.65,0.503751218,-0.017775923,-0.083702841
10.66,0.505680263,-0.018082077,-0.084178431
10.67,0.509594262,-0.018351404,-0.084575048
10.68,0.511577904,-0.018536095,-0.084968347
10.69,0.513504803,-0.01885985,-0.085402244
10.7,0.515396893,-0.019125346,-0.085866553
10.71,0.51727736,-0.019284204,-0.086348962
10.72,0.521195114,-0.01960526,-0.086796245
10.73,0.523021281,-0.019724116,-0.087244067
10.74,0.524888575,-0.019814331,-0.087672124
10.75,0.526818037,-0.019882837,-0.088089458
10.76,0.528836727,-0.019905394,-0.088511864
10.77,0.53284061,-0.019966878,-0.088975794
10.78,0.53487879,-0.019980116,-0.089432751
10.79,0.536883891,-0.020125275,-0.089862186
10.8,0.538850367,-0.020267952,-0.090261427
10.81,0.540728986,-0.020338904,-0.090657772
10.82,0.544501603,-0.020683067,-0.091004548
10.83,0.546414852,-0.020991489,-0.091362457
10.84,0.548303187,-0.021186762,-0.091741351
10.85,0.550124526,-0.021294838,-0.092104232
10.86,0.552075028,-0.021521835,-0.092461299
10.87,0.556147337,-0.022128314,-0.092834993
10.88,0.557944417,-0.022160586,-0.093190521
10.89,0.559787452,-0.022184093,-0.09346396
10.9,0.561795831,-0.022334512,-0.093796484
10.91,0.563800931,-0.02260422,-0.094155388
10.92,0.567534506,-0.022657355,-0.09459643
10.93,0.569284439,-0.022591613,-0.094987481
10.94,0.57116282,-0.022764349,-0.095375928
10.95,0.573040962,-0.02298438,-0.095806749
10.96,0.574879289,-0.023086311,-0.096218007
10.97,0.578515887,-0.023210771,-0.096618184
10.98,0.580352128,-0.023350213,-0.097028034
10.99,0.582352996,-0.023510639,-0.097501669
11,0.584365427,-0.023815162,-0.097935479
11.01,0.58632493,-0.024126761,-0.098404389
11.02,0.590304554,-0.024559582,-0.098863453
11.03,0.592213213,-0.024762971,-0.099364151
11.04,0.594015181,-0.025023755,-0.099863753
11.05,0.595996737,-0.02531087,-0.100367451
11.06,0.59796834,-0.025426436,-0.100898953
11.07,0.601765394,-0.025481386,-0.101354573
11.08,0.603558898,-0.025592767,-0.10184604
11.09,0.605644643,-0.025653953,-0.102361542
11.1,0.607703745,-0.025575556,-0.102888368
11.11,0.609692514,-0.025447149,-0.103358976
11.12,0.613712013,-0.025884839,-0.103793236
11.13,0.615742743,-0.026042141,-0.104249193
11.14,0.617705107,-0.026094995,-0.104751099
11.15,0.619498253,-0.026244894,-0.105246585
11.16,0.621372342,-0.026603132,-0.105755009
11.17,0.625170052,-0.027296426,-0.106237358
11.18,0.626914859,-0.027430445,-0.106723386
11.19,0.628723741,-0.027583251,-0.107220688
11.2,0.630683005,-0.027890487,-0.107671419
11.21,0.632690012,-0.02815946,-0.108139696
11.22,0.63668555,-0.028264889,-0.108627253
11.23,0.638574362,-0.028195802,-0.109123897
11.24,0.640459836,-0.028342448,-0.109508236
11.25,0.642442942,-0.028476212,-0.109871197
11.26,0.64428407,-0.028487988,-0.110213171
11.27,0.647883356,-0.028462576,-0.110629914
11.28,0.649681389,-0.028499767,-0.111054735
11.29,0.651550949,-0.028669039,-0.111521202
11.3,0.653290749,-0.028901035,-0.111999611
11.31,0.655193806,-0.029084442,-0.112448411
11.32,0.658784568,-0.02950988,-0.112786839
11.33,0.660800457,-0.029885527,-0.113141332
11.34,0.662728906,-0.030286934,-0.113564661
11.35,0.664780319,-0.030649908,-0.113997056
11.36,0.666712701,-0.030858789,-0.114417273
11.37,0.670728445,-0.031469986,-0.114827223
11.38,0.672561884,-0.031641323,-0.115218288
11.39,0.674303353,-0.031696953,-0.115571159
11.4,0.676145494,-0.031820767,-0.115947883
11.41,0.678036094,-0.031899285,-0.116359381
11.42,0.681784034,-0.031957466,-0.116884978
11.43,0.683535635,-0.032043189,-0.117367295
11.44,0.68540138,-0.03203043,-0.117746358
11.45,0.687425315,-0.032069001,-0.118117918
11.46,0.689536572,-0.032228321,-0.118559552
11.47,0.693669975,-0.032847978,-0.118997413
11.48,0.695650458,-0.032920919,-0.119357735
11.49,0.69761169,-0.033126738,-0.119699133
11.5,0.699617624,-0.033628311,-0.120067721
11.51,0.701534033,-0.034118611,-0.120440164
11.52,0.705391467,-0.034690488,-0.120883579
11.53,0.707178295,-0.034852676,-0.1213302
11.54,0.708902419,-0.0349584,-0.121863646
11.55,0.710842729,-0.035027284,-0.122396822
11.56,0.712847412,-0.035108879,-0.122871679
11.57,0.716785967,-0.035198901,-0.123366811
11.58,0.718542397,-0.035088744,-0.123945977
11.59,0.720504045,-0.035114225,-0.12447663
11.6,0.722403586,-0.035396412,-0.125007347
11.61,0.724163353,-0.035619363,-0.125421327
11.62,0.727760375,-0.035981067,-0.125773164
11.63,0.729513109,-0.036279634,-0.126154432
11.64,0.73131448,-0.036745299,-0.126561094
11.65,0.733139396,-0.03721473,-0.127008107
11.66,0.734946251,-0.037444711,-0.127455033
11.67,0.738486946,-0.037941843,-0.127837329
11.68,0.740470707,-0.038234539,-0.128194886
11.69,0.742383659,-0.038388297,-0.128575494
11.7,0.74446249,-0.03847535,-0.128984237
11.71,0.746473968,-0.03860781,-0.129436407
11.72,0.7505036,-0.03896606,-0.129853035
11.73,0.752536654,-0.039106425,-0.130217258
11.74,0.754317343,-0.039304752,-0.130633731
11.75,0.756164968,-0.039527442,-0.130978331
11.76,0.75794673,-0.039609533,-0.131295045
11.77,0.761601865,-0.039886393,-0.131694997
11.78,0.763340592,-0.040200088,-0.132098661
11.79,0.765232623,-0.040478323,-0.132558652
11.8,0.767226636,-0.040660888,-0.132951627
11.81,0.769234657,-0.040875986,-0.133377703
11.82,0.77315551,-0.041627001,-0.133841124
11.83,0.775210619,-0.041735757,-0.13433451
11.84,0.777246773,-0.041864123,-0.134693975
11.85,0.779252529,-0.042238187,-0.135095888
11.86,0.781158209,-0.04271204,-0.135574948
11.87,0.78497535,-0.042988453,-0.135994963
11.88,0.786845386,-0.043044355,-0.136376428
11.89,0.788595855,-0.043275587,-0.136724438
11.9,0.790389121,-0.043464921,-0.13707242
11.91,0.792470396,-0.043615561,-0.137413871
11.92,0.796113133,-0.043765396,-0.137749975
11.93,0.797919035,-0.044024903,-0.138087811
11.94,0.799813032,-0.044267356,-0.138490454
11.95,0.801891923,-0.044419955,-0.138892355
11.96,0.80369097,-0.044623114,-0.139247647
11.97,0.8074283,-0.04518456,-0.139554569
11.98,0.809339821,-0.045539066,-0.139893611
11.99,0.811161458,-0.045954563,-0.140234653
12,0.813027918,-0.04634279,-0.140672648
12.01,0.814815819,-0.04665586,-0.141137001
12.02,0.818480909,-0.047184497,-0.141545286
12.03,0.820259452,-0.047339067,-0.141955745
12.04,0.822190583,-0.047493149,-0.142307987
12.05,0.824207604,-0.047577817,-0.142673178
12.06,0.826210439,-0.047616664,-0.143067371
12.07,0.830248177,-0.047828291,-0.143594019
12.08,0.832111835,-0.047922812,-0.144122319
12.09,0.834029675,-0.048004769,-0.144575042
12.1,0.835807085,-0.048091117,-0.145023853
12.11,0.837789118,-0.048299402,-0.145490256
12.12,0.841466188,-0.048875276,-0.145996335
12.13,0.843249202,-0.049262576,-0.146591285
12.14,0.845192611,-0.049664941,-0.147270739
12.15,0.847167015,-0.050054036,-0.147937918
12.16,0.849095881,-0.050525431,-0.148607403
12.17,0.852913499,-0.051149517,-0.149162927
12.18,0.854977131,-0.051306646,-0.149735746
12.19,0.85702318,-0.051451847,-0.150375596
12.2,0.859000385,-0.051704925,-0.150912122
12.21,0.861004174,-0.05189012,-0.15140879
12.22,0.864848733,-0.051700667,-0.152014674
12.23,0.86666739,-0.05182676,-0.152493813
12.24,0.868485093,-0.05200934,-0.152870946
12.25,0.870347738,-0.052075457,-0.153201715
12.26,0.872202873,-0.052183498,-0.153634306
12.27,0.875811279,-0.052813534,-0.154113127
12.28,0.877658904,-0.053197175,-0.154604967
12.29,0.879561245,-0.053594418,-0.155095809
12.3,0.881407142,-0.054041471,-0.155601088
12.31,0.883284211,-0.054437406,-0.156089936
12.32,0.886895597,-0.055069868,-0.156379976
12.33,0.888758421,-0.055390202,-0.15670198
12.34,0.89066112,-0.055740986,-0.15710799
12.35,0.892541945,-0.05603477,-0.157577316
12.36,0.894308865,-0.05616314,-0.157970841
12.37,0.897946656,-0.056455281,-0.158296587
12.38,0.899793625,-0.056482896,-0.158622241
12.39,0.901715577,-0.05657633,-0.158953546
12.4,0.90363878,-0.056750171,-0.15925258
12.41,0.905543268,-0.056928318,-0.159549867
12.42,0.909466326,-0.057488658,-0.159932854
12.43,0.911287546,-0.057774458,-0.160307414
12.44,0.91314739,-0.058196276,-0.160719013
12.45,0.915156424,-0.058568988,-0.161183188
12.46,0.917101383,-0.058893282,-0.161540751
12.47,0.92072475,-0.059776347,-0.161948094
12.48,0.922635734,-0.060153067,-0.162363993
12.49,0.924537301,-0.060375143,-0.162747879
12.5,0.926629722,-0.06068721,-0.163200029
12.51,0.928559482,-0.061017916,-0.163653932
12.52,0.932443082,-0.061420165,-0.164097101
12.53,0.934440196,-0.061555374,-0.164508631
12.54,0.936448038,-0.061737236,-0.164920707
12.55,0.938533247,-0.062006,-0.165237809
12.56,0.940505266,-0.062296405,-0.165600336
12.57,0.944286704,-0.062487867,-0.166050631
12.58,0.946166158,-0.062771842,-0.166477839
12.59,0.948200703,-0.063268721,-0.166931426
12.6,0.950282991,-0.06366282,-0.167313671
12.61,0.952120245,-0.063955523,-0.167674385
12.62,0.955917716,-0.064666033,-0.168081786
12.63,0.957609475,-0.065115921,-0.16855563
12.64,0.959573388,-0.065524705,-0.168941558
12.65,0.961608112,-0.065881222,-0.1693303
12.66,0.963442683,-0.066182926,-0.169735278
12.67,0.96697253,-0.066655599,-0.170061122
12.68,0.968927741,-0.066870354,-0.170414014
12.69,0.970772207,-0.066969715,-0.170782702
12.7,0.972561955,-0.067091443,-0.171224368
12.71,0.974445343,-0.06728939,-0.171659226
12.72,0.978300452,-0.067569546,-0.172113197
12.73,0.98024416,-0.067858964,-0.172570139
